Filename,Mean_Color,Contrast,Edge_Complexity
book_173.png,[198.9191102  186.0413551  158.96693878],69.15622861865457,24.711061224489796
book_174.png,[172.85885714 157.97665306 130.65138776],70.70602693819782,25.47085714285714
book_175.png,[197.51597551 189.38706122 138.37060408],47.864365407031244,22.454571428571427
book_176.png,[213.7554449  188.49519184 143.02955918],48.07477976739189,20.021142857142856
book_177.png,[143.81554286 160.22977959 126.41797551],42.02472172653441,21.7634693877551
book_178.png,[185.15525714 167.22203265 145.73642449],59.427221905652296,16.60934693877551
book_179.png,[117.0192     136.09080816 127.92059592],71.62678433263984,22.958326530612243
book_18.png,[227.41520816 223.26736327 215.78527347],43.34929877055809,19.80673469387755
book_180.png,[155.59940408 131.75039184  96.58013878],73.51691186162024,23.054081632653062
book_181.png,[210.77986122 195.91168163 169.92182041],60.79980129012223,20.277183673469388
book_182.png,[228.09089796 193.16852245 172.23914286],58.37012369166403,18.491142857142858
book_183.png,[231.33461224 213.83361633 145.43533061],55.49913019003086,12.115102040816327
book_184.png,[226.26691429 172.75653878 162.18962449],69.74427125517826,16.40742857142857
book_185.png,[237.16742857 228.49233469 102.70323265],36.94539372286766,19.538204081632653
book_186.png,[214.40697959 131.23613061 158.45416327],74.94424592627593,25.778938775510206
book_187.png,[164.46803265 173.86646531 188.00029388],67.97509345791475,27.08204081632653
book_188.png,[231.45059592 191.58148571 170.77796735],65.3124063663464,18.031102040816325
book_189.png,[220.76878367 188.24949388 187.58666122],68.36254593603974,14.554775510204081
book_19.png,[174.22513469  90.84979592  91.34398367],103.16265400881937,10.77869387755102
book_190.png,[208.16250612 170.24229388 159.19051429],68.77772786717996,13.576408163265306
book_191.png,[212.52035102 208.3708898  195.55339592],50.9208144135432,9.717061224489797
book_192.png,[225.09893878 208.42675918 193.01913469],63.02192109744483,9.588
book_193.png,[209.31203265 195.75603265 172.47211429],67.73916990606283,14.867020408163265
book_194.png,[245.47502857 227.15942857 212.12759184],38.221624723913955,4.729469387755102
book_195.png,[134.30022041 171.21466122 156.33389388],45.89258024068729,36.40151020408163
book_196.png,[188.99987755 180.85007347 113.15825306],36.403133732839706,37.723346938775514
book_197.png,[239.54433469 235.73830204 232.45893878],33.86753675610216,12.75
book_198.png,[208.32629388 208.8290449  200.63993469],57.535594909117684,28.191551020408163
book_199.png,[212.66923265 154.94881633 177.80540408],77.06048301932977,19.846285714285713
book_2.png,[221.61555102 231.08737959 225.01789388],46.90559194734066,19.47991836734694
book_20.png,[230.22473469 198.93595102 202.21616327],64.73545318569276,12.56473469387755
book_200.png,[177.87401633 178.23035102 178.67435918],67.17270875460562,19.200979591836735
book_201.png,[249.32082449  91.80874286  92.27395918],75.67741958715423,4.498408163265306
book_202.png,[201.2671142  199.25643062 196.61070815],58.60024071620571,24.88415882112157
book_203.png,[159.97812245 139.22749388 131.89953469],80.90755264066745,19.89208163265306
book_204.png,[153.99883265 149.60994286 164.08651429],78.83586724455975,16.499020408163265
book_205.png,[229.81026939 163.19035918 208.92071837],54.83127624088356,23.03118367346939
book_206.png,[186.90846531 171.90585306 163.89042449],68.55366030931522,24.134448979591838
book_207.png,[210.79333061 213.36907755 142.67752653],50.33633404711939,25.868448979591836
book_208.png,[206.92034286 198.8675102  186.60387755],65.09574018966794,21.87587755102041
book_209.png,[247.87868571 222.0076898  219.30782857],50.416378875844536,11.832
book_21.png,[233.7878449  226.98428571 214.99177959],48.76889477348998,12.24
book_210.png,[209.92883265 192.4509551  189.90330612],63.67779188074257,26.15779591836735
book_211.png,[ 97.66266939 150.92835102 181.83090612],85.19759222676554,11.461469387755102
book_212.png,[179.39201633 223.67691429 239.35417959],41.31618941764921,10.464367346938776
book_213.png,[237.3048898  234.23592653 226.56305306],45.3027190334069,25.639469387755103
book_214.png,[185.94903673 198.87724898 211.25795918],40.908900938596865,16.444897959183674
book_215.png,[233.83929796 215.60937959 174.09558367],35.54312415260576,12.745836734693878
book_216.png,[239.76866939 238.1184     235.06618776],41.164712203299906,19.086489795918368
book_217.png,[187.96276735 100.18178776 148.55813061],46.03002283171944,33.45391836734694
book_218.png,[183.53032653 185.40354286 155.09765714],55.37364990137924,42.42575510204082
book_219.png,[107.63206531 134.88556735 164.78411429],64.65505041122363,20.039877551020407
book_22.png,[237.28436735 226.29631837 159.7791102 ],40.842921972636915,11.894448979591838
book_220.png,[138.84217143 180.36241633 168.37951837],55.21337977614942,19.763020408163264
book_221.png,[231.15534694 154.14273469 178.53693878],50.44475006353513,29.101224489795918
book_222.png,[213.94178776 151.03010612 189.8220898 ],49.3215729318845,27.904285714285713
book_223.png,[161.76924898 119.34689796 135.16143673],85.832250947498,37.17379591836735
book_224.png,[183.84275918 147.33583673 175.68830204],68.02601213907508,49.532448979591834
book_225.png,[198.7112898  205.05947755 121.42742041],53.464736755571806,11.71334693877551
book_226.png,[194.00100408 121.59314286 111.41882449],93.33283817583097,16.20134693877551
book_227.png,[184.96618776 141.04712653 132.82835918],88.92444343190161,20.064857142857143
book_228.png,[161.18961633 203.51675102 220.50867755],56.98712489318826,24.84220408163265
book_229.png,[160.84174694 163.71497143 165.8410449 ],75.0872122022328,33.94934693877551
book_23.png,[218.07787755 213.31831837 199.72097143],61.22402089458046,14.24461224489796
book_230.png,[147.42940408 166.4539102  174.41987755],84.57045830476238,18.054
book_231.png,[233.11214694 234.22908571 233.25401633],52.97719440747654,18.22469387755102
book_232.png,[211.15226122 161.99677551 146.16182857],83.97809031764982,11.290775510204082
book_233.png,[160.48491429 142.54539592 134.13136327],89.08298958697559,20.298
book_234.png,[155.98706939 167.7742449  157.28715918],94.14833315302832,22.11526530612245
book_235.png,[172.31386667 160.20998333 137.70255   ],102.57594713766966,13.26425
book_236.png,[217.79498333 222.9316     218.86361667],47.47496935209356,39.47825
book_237.png,[220.70538333 199.92208333 192.17585   ],68.99040802038877,18.81475
book_238.png,[217.3215     203.41356667 207.22755   ],66.90014494486043,19.1505
book_239.png,[209.32488333 206.4889     206.5987    ],62.91310475016755,24.072
book_24.png,[236.55649796 227.99185306 228.08524898],53.02578577712985,16.988204081632652
book_240.png,[205.7215     176.73621667 139.30176667],62.00955025839882,32.86525
book_241.png,[243.94573333 239.74433333 238.81156667],38.62752770821463,18.037
book_242.png,[233.18738333 232.00158333 231.7829    ],49.42240460492645,15.47
book_243.png,[214.59005    200.68036667 196.70083333],68.22567366142715,34.1785
book_244.png,[231.69051667 231.92305    233.22425   ],33.49261938669805,13.83375
book_245.png,[226.44838333 207.65836667 192.86068333],68.26561317739986,20.6975
book_246.png,[221.52591667 215.20661667 209.61855   ],57.548985391191344,36.448
book_247.png,[245.11465    245.68588333 245.19046667],31.78918986026888,16.56225
book_248.png,[205.84206667 199.10436667 175.41965   ],54.874474232436974,25.8995
book_249.png,[229.30781667 211.39618333 214.44448333],58.254553524049854,28.21575
book_25.png,[195.88485714 218.29865306 203.63005714],53.14877437715993,19.484081632653062
book_250.png,[215.138      201.95166667 179.37955   ],62.436604201595294,21.3265
book_251.png,[170.21768333 187.07113333 204.61578333],88.80304877472614,15.03225
book_252.png,[218.14481667 214.07823333 201.96826667],44.27751091950255,36.35875
book_253.png,[157.17366667 156.12655    159.63175   ],105.12452765594902,16.90225
book_254.png,[172.81405 192.24715 202.9288 ],78.30882970945336,12.00625
book_255.png,[216.30838333 213.46896667 204.11336667],61.37200398813552,18.938
book_256.png,[209.50816667 213.00756667 209.58683333],59.800399346483374,21.199
book_257.png,[240.762      216.76181667 205.08273333],54.052801689826616,27.7865
book_258.png,[251.6543     251.36503333 250.0403    ],13.157347811425877,7.44175
book_259.png,[153.58265 153.58265 153.58265],122.77843799154705,7.2165
book_26.png,[130.07302041 171.68906122 207.06752653],76.84025188795312,15.42073469387755
book_260.png,[198.34826667 194.1298     180.95506667],75.47582392026823,18.09225
book_261.png,[225.18031667 220.67956667 219.89296667],49.46476636650914,35.1815
book_262.png,[179.40358333 201.36305    192.58726667],76.89203431952855,9.928
book_263.png,[247.17391667 244.45626667 237.79233333],22.457000197018502,15.03225
book_264.png,[180.65081667 197.80281667 199.64851667],83.10544058938352,24.6415
book_265.png,[236.51683333 230.76355    222.61518333],40.84043917116139,13.0475
book_266.png,[208.39836667 230.8642     231.1465    ],46.15498196264649,22.6015
book_267.png,[205.47641667 207.19221667 198.62138333],59.47013304480148,32.3765
book_268.png,[225.66483333 206.04136667 189.0851    ],66.04336593743201,21.216
book_269.png,[216.6059     197.48121667 169.11426667],64.70327982923061,28.6535
book_27.png,[143.87826122 138.66488163 145.8415102 ],80.34637912243336,58.46889795918367
book_270.png,[226.70616667 223.68646667 211.49455   ],46.516853432277635,18.82325
book_271.png,[203.0641     200.87086667 197.6105    ],70.8112187447704,32.283
book_272.png,[216.80688333 223.57586667 184.03428333],37.97283839153981,25.54675
book_273.png,[197.50903333 197.2918     202.40325   ],73.07807278018755,22.90325
book_274.png,[231.28918333 203.99108333 213.14303333],56.26707830382602,31.93025
book_275.png,[203.86845 187.71195 152.04365],60.04431968314923,33.4305
book_276.png,[231.86476667 223.23956667 216.13561667],46.94866019917394,32.64425
book_277.png,[192.61911667 199.55911667 191.49293333],74.64793594056295,33.031
book_278.png,[228.16493333 185.50396667 173.6229    ],69.22397903616725,19.40975
book_279.png,[214.04076667 201.62321667 203.51856667],72.79512567960853,26.99175
book_28.png,[185.71937959 175.86620408 157.71411429],85.60246411397284,11.740408163265306
book_280.png,[213.25666667 202.48643333 191.70606667],80.26065919398529,18.53425
book_281.png,[209.95601667 204.0463     205.15238333],69.46270782345292,16.745
book_282.png,[238.32288333 219.74618333 208.41856667],48.27421019521938,21.90025
book_283.png,[239.89083333 220.02941667 200.79446667],56.289224216205206,18.41525
book_284.png,[244.58008333 230.62873333 210.37446667],45.56957361690656,11.458
book_285.png,[247.01096667 243.76941667 241.4548    ],31.64713412016517,13.30675
book_286.png,[225.98526667 226.8432     230.55375   ],40.97824303369885,12.96675
book_287.png,[167.79545    158.32198333 167.9667    ],101.99928793045432,19.85175
book_288.png,[173.09245    170.79083333 167.2931    ],103.52428845039081,21.5135
book_289.png,[180.49416667 189.50451667 194.69123333],73.977918265969,32.78875
book_29.png,[146.00140408 166.08715102 159.6956898 ],88.98095821392045,18.634775510204083
book_290.png,[153.2833     165.7043     182.68491667],77.60366864821677,25.0155
book_291.png,[212.48648333 207.06291667 199.99283333],68.99646012618449,30.753
book_292.png,[170.1606     201.8924     175.67106667],79.21672701959795,20.9355
book_293.png,[217.32101667 215.12610417 205.50866667],69.21322524106814,13.2313125
book_294.png,[231.97421667 175.10796667 169.41611667],84.51045168636277,20.06425
book_295.png,[196.52981667 203.61886667 229.05673333],43.65448140744608,32.3425
book_296.png,[197.2339     177.21311667 179.13131667],93.53897536605916,24.07625
book_297.png,[247.47366667 243.86371667 239.59935   ],24.081772863032047,12.3675
book_298.png,[193.19840833 210.1489125  201.87197083],55.078720386748245,14.5891875
book_299.png,[174.83225    208.11637083 220.155425  ],73.50089352815719,17.6715
book_3.png,[145.24826122 130.9660898  138.02702857],94.61465110916872,15.302081632653062
book_30.png,[162.88116735 159.67472653 160.34125714],91.68412339615503,17.0714693877551
book_300.png,[247.0249     243.44342917 235.20925833],19.66684630671443,7.3705625
book_301.png,[203.83056667 211.77301667 217.71865   ],59.856794330243375,10.19575
book_302.png,[245.983275   243.70529167 231.6904125 ],23.779820663773574,8.3119375
book_303.png,[230.83867083 228.61117917 225.1707125 ],56.198245912164815,9.8971875
book_304.png,[198.85420417 198.73534167 199.90029167],88.03772300926593,11.6290625
book_305.png,[235.82893333 222.16586667 191.6857    ],43.48926124509551,16.98725
book_306.png,[247.13081667 226.23543333 176.58871667],37.674861893571986,13.79975
book_307.png,[231.6457     231.3436125  230.94227917],44.25837945167292,11.3166875
book_308.png,[189.64994583 196.50723333 197.0933    ],84.20803421073697,16.26475
book_309.png,[227.24879583 182.89037083 187.8095625 ],75.82386439879825,21.3424375
book_31.png,[119.40973061 124.35977959 139.02998367],112.37184565487235,4.779428571428571
book_310.png,[189.56506667 157.4122     168.90041667],95.73629218463718,10.7525
book_311.png,[224.73186667 227.3488     227.03036667],57.53553710602595,18.1985
book_312.png,[209.60991667 230.65648333 236.4298    ],37.777957382344304,16.2945
book_313.png,[235.69408333 232.85311667 232.60715   ],50.694315424074475,21.4455
book_32.png,[248.39174694 230.77291429  81.99553469],40.1991897112707,13.63469387755102
book_33.png,[199.45266122 201.88736327 180.78357551],65.54533431449768,24.54869387755102
book_34.png,[167.16852245 151.87941224 152.44189388],91.94758798907658,15.389510204081633
book_35.png,[236.4543102  230.4223102  215.81538776],40.25249314523798,10.293673469387755
book_36.png,[226.65960816 153.85715918 120.6084    ],67.23006840355207,16.45738775510204
book_37.png,[142.96741224 149.52027755 155.95929796],92.25424018175787,23.499551020408163
book_38.png,[222.84782041 199.63604082 166.08500408],40.02984710369613,20.06277551020408
book_39.png,[183.77470204 184.16730612 180.82013061],66.55979974064203,9.789918367346939
book_4.png,[140.90270204 142.43838367 121.78518367],85.21960383479417,42.307102040816325
book_40.png,[189.30026122 176.44133878 154.40793469],77.02366333577866,15.834979591836735
book_41.png,[144.3143102  143.96882449 165.86173061],96.37501321789942,14.706734693877552
book_42.png,[243.54533061 236.18336327 240.09968163],40.74211109650247,13.826204081632653
book_43.png,[193.50948571 169.14652245 127.11501224],81.52522438561147,18.320448979591838
book_44.png,[161.15059592 171.55771429 182.19952653],63.034285060574845,44.619795918367345
book_45.png,[236.37033469 227.23338776 220.9168    ],45.79723362268525,34.48640816326531
book_46.png,[218.08877551 181.72691429 203.65823673],74.42314844262694,13.451510204081632
book_47.png,[227.37117551 213.70971429 212.59400816],44.02071460111141,36.25787755102041
book_48.png,[220.18459592 169.25239184 156.5957551 ],68.61839735675906,15.868285714285713
book_49.png,[129.14373878  99.83951837 108.06846531],68.12648458320723,20.25220408163265
book_5.png,[245.4005551  247.98982857 248.94342041],32.14365190188577,7.1254285714285714
book_50.png,[156.77324898 157.55647347 175.16044898],76.06304752419024,13.695061224489796
book_51.png,[161.5116898  153.48782041 165.41566531],72.03551874849217,19.642285714285713
book_52.png,[199.79816327 163.74574694 185.41705306],60.888817310084185,30.516734693877552
book_53.png,[238.21874286 106.56431837 111.99844898],78.16028229202529,9.629632653061224
book_54.png,[127.40997551 142.53728163 108.60812245],49.02872517445907,14.117632653061225
book_55.png,[173.50237551 189.57252245 171.81787755],48.63278773923921,15.936979591836735
book_56.png,[170.26285714 149.26951837 129.7170449 ],81.51856771266245,25.96004081632653
book_57.png,[237.35835102 210.60312653 208.02910204],58.738757749996395,10.120897959183674
book_58.png,[212.48704052 210.71839542 182.54943921],58.592261973591405,20.070159639787146
book_59.png,[182.05638367 183.49630204 125.8624    ],57.68669646347042,23.682734693877553
book_6.png,[134.95458776 186.0046449  175.71769796],78.69138670909808,15.872448979591837
book_60.png,[225.40414245 203.1983463  204.35548915],72.10001109013521,11.882603356528858
book_61.png,[216.07721633 216.93374694 204.46313469],62.866705227269904,23.757673469387754
book_62.png,[249.94031837 248.27516735 242.73431837],24.91622310732897,5.5454693877551025
book_63.png,[150.2538449  137.95620408 146.98912653],93.57692170151478,25.899673469387753
book_64.png,[213.84761633 218.37630204 181.22100408],53.23349931366315,7.585469387755102
book_65.png,[114.8708898  107.49486531 111.92687347],110.45478837991426,15.79334693877551
book_66.png,[228.22333061 208.74603265 190.08940408],57.357771682163445,15.220897959183674
book_67.png,[175.36451429 120.33980408 189.24312653],81.02650555437248,24.282244897959185
book_68.png,[200.04405714 216.49582041 218.0343102 ],42.55850111924097,6.392693877551021
book_69.png,[241.10572245 222.39274286 225.04411429],43.506372622821225,6.858979591836735
book_7.png,[236.75241633 239.63997551 233.58068571],36.88995654618172,16.71134693877551
book_70.png,[204.47126531 163.63275102 160.2011102 ],83.81630612526736,13.747102040816326
book_71.png,[231.32873469 228.01456327 231.19692245],65.64532886456844,8.707469387755102
book_72.png,[167.74392653 148.89617143 143.51467755],91.88158840521346,17.512775510204083
book_73.png,[184.09500408 120.33474286 115.92909388],96.63077276863115,12.075551020408163
book_74.png,[143.25003265 166.5933551  195.49075102],69.14387605119626,19.005306122448978
book_75.png,[194.75574694 197.98288163 206.62873469],59.3057231182314,10.393591836734695
book_76.png,[213.44324898 226.92436735 214.21219592],62.2908359407654,16.734244897959183
book_77.png,[238.76285714 229.61732245 136.47189388],42.10478763959621,6.6757959183673465
book_78.png,[181.6728898  179.1814449  155.03277551],69.39321588155003,44.276326530612245
book_79.png,[213.41416327 213.3473551  195.56779592],66.39410163952857,14.858693877551021
book_8.png,[161.29797551 135.34236735 116.52849796],97.68102942007742,13.041428571428572
book_80.png,[237.96500408 221.97977959 218.97053061],52.76431358874476,13.320367346938776
book_81.png,[134.32899592 148.63574694 162.24520816],64.46119954590611,37.40069387755102
book_82.png,[220.58444898 220.36377143 216.03641633],65.39318420960873,19.819224489795918
book_83.png,[195.44010612 181.59566531 174.49986939],58.61878998045119,19.33004081632653
book_84.png,[205.44102041 148.6805551  143.95025306],61.150929036081244,16.632244897959183
book_85.png,[159.20762449 139.74049796 102.91013061],82.00258447562967,50.979183673469386
book_86.png,[111.90051429 139.55149388  70.03207347],51.66954034227523,23.27265306122449
book_87.png,[138.93463673 145.05100408 150.0844898 ],62.754472935154425,27.62534693877551
book_88.png,[120.17292245 151.63217143  80.72445714],53.18913776514133,19.490326530612244
book_89.png,[192.33407347 103.71871837 127.19932245],52.39797544499972,19.463265306122448
book_9.png,[126.332      126.2168898  109.03383673],107.6680860695806,12.03808163265306
book_90.png,[208.89660408 206.24774694 202.00457143],69.35485521945587,14.511061224489795
book_91.png,[187.01451429 127.01507755  99.2429551 ],69.29705031057387,12.152571428571429
book_92.png,[206.08922449 166.06610612 127.50119184],70.7144468538193,16.13473469387755
book_93.png,[167.11648163 169.26137143 179.522     ],68.29133361768558,23.385061224489796
book_94.png,[219.59568163 166.52654694 184.89526531],50.33276906611131,20.77261224489796
book_95.png,[176.89195918 160.41549388 136.30270204],64.24444844636507,24.95669387755102
book_96.png,[210.4821551  212.14884898 194.47619592],63.90482792354549,15.031469387755102
book_97.png,[218.12823673 207.11411429 185.51861224],37.90809753087937,13.058081632653062
book_98.png,[215.0956898  202.41075918 170.01563265],64.44352989817165,15.404081632653062
book_99.png,[238.72159184 212.78201633 214.92084082],59.18694918309835,15.058530612244898
